longitude,latitude,2014,2015,2016,2017,2018,2019,2020,2021,2022
121.2416691,13.97083285,0.194047183,0.224365845,0.233639836,0.463596463,0.465550482,0.437219054,0.599936306,0.62832725,0.659129262
121.2458357,13.97083285,0.170883343,0.227004915,0.209014773,0.467325121,0.431563646,0.429307073,0.542050123,0.598443151,0.639957428
121.1250024,13.96666618,0.512537241,0.59596175,0.602174461,0.772586823,0.936472774,1.017362237,1.12804842,1.455212116,1.479282975
121.1291691,13.96666618,0.420504063,0.530467749,0.537,0.725253344,0.937814057,1.015170455,1.066078424,1.44799161,1.436799049
121.1333357,13.96666618,0.399792224,0.675234854,0.628975034,0.791111887,1.108600497,1.261374354,1.342856765,1.813527942,1.776451349
121.1375024,13.96666618,0.529660642,0.87126714,1.055294633,1.007923841,1.389531493,1.544786215,1.712292194,2.240969181,2.312610865
121.1416691,13.96666618,0.910313725,1.240682244,1.314149618,1.358326554,1.62412858,1.666606188,1.715503573,2.232926369,2.246509075
121.1458357,13.96666618,0.97205174,1.265081167,1.230166197,1.411957979,1.711470485,1.83000958,1.803212047,2.223395824,2.387572527
121.1500024,13.96666618,0.868099391,1.238582969,1.237428069,1.379819274,1.917878628,2.369855404,2.718351603,2.710464001,4.706837177
121.1541691,13.96666618,1.100604177,1.337360144,1.312283039,1.657613039,2.4439044,3.31982398,3.521140814,4.228132725,8.083679199
121.1583357,13.96666618,1.668300271,1.862000823,1.964585185,2.354292393,3.486612082,5.126312733,4.135398865,6.209396839,9.89648056
121.1625024,13.96666618,2.74176836,3.128410101,3.344538212,4.776547909,5.793015957,13.03839111,7.541053772,9.231171608,11.28115273
121.1666691,13.96666618,3.236349106,3.939180613,4.781485081,6.148222923,8.092957497,14.13364697,9.850529671,11.0216608,13.23835373
121.1708357,13.96666618,3.018077374,3.543073893,3.784547091,4.227986813,6.42143631,8.387551308,6.970240116,7.782970905,9.494379997
121.1750024,13.96666618,2.744622707,3.185205698,3.188545942,3.761099339,5.520908833,6.171428204,5.461546421,5.588599205,5.895981789
121.1791691,13.96666618,2.154769659,2.770277023,3.543068171,4.42198658,6.086394787,6.850213051,6.650920391,6.423313618,7.410862446
121.1833357,13.96666618,2.382372618,2.694608927,3.018661261,4.230137825,5.425083637,6.430582047,6.09837389,5.94269371,7.044023037
121.1875024,13.96666618,2.927810907,3.167011499,3.167952061,3.928791046,4.632420063,5.74038887,5.467722416,4.967616081,5.19887352
121.1916691,13.96666618,2.627790689,3.345952988,3.212454081,3.074569225,3.881029367,5.286175728,4.691101074,4.411885738,4.680949688
121.1958357,13.96666618,1.740519762,2.869191647,2.641271114,2.201997995,3.058536291,3.08204484,3.280683756,3.209523439,3.398796558
121.2000024,13.96666618,1.176961303,1.708030462,1.248101592,1.510378599,1.793271661,2.21532011,2.383808613,2.438001156,2.424129009
121.2041691,13.96666618,0.884615421,1.121319294,1.09703958,1.240715861,1.555684805,1.825024247,1.761608601,1.965429425,2.142178774
121.2083357,13.96666618,0.77994591,0.971449018,0.948256314,1.221552968,1.366040468,1.561759472,1.528336406,1.745067596,1.872279167
121.2125024,13.96666618,0.542099774,0.702444136,0.657967508,0.905674875,1.100881934,1.180523872,1.291849494,1.593428016,1.67125535
121.2166691,13.96666618,0.347408682,0.46284315,0.446907461,0.734129667,0.851719856,0.889131606,1.027423143,1.241235733,1.3309021
121.2208357,13.96666618,0.276091874,0.347080261,0.360327005,0.595405579,0.671290696,0.7112692,0.796861112,0.949991703,1.019812107
121.2250024,13.96666618,0.244888142,0.328096718,0.315945268,0.560809076,0.611133695,0.61520648,0.703237176,0.802755892,0.886107862
121.2291691,13.96666618,0.230040327,0.326921731,0.287680805,0.517924607,0.56671536,0.563129604,0.652166605,0.728980601,0.817668259
121.2333357,13.96666618,0.211535603,0.290782899,0.261455029,0.474818647,0.533275485,0.528950036,0.606181681,0.74875176,0.779126585
121.2375024,13.96666618,0.215255067,0.273775429,0.218967855,0.445201993,0.514112294,0.494511515,0.584118843,0.695445776,0.751281738
121.2416691,13.96666618,0.211087018,0.249882489,0.218425661,0.451007009,0.480633855,0.44455263,0.580468595,0.641422033,0.704066455
121.2458357,13.96666618,0.163286671,0.213254258,0.207237422,0.451393098,0.457624197,0.406925797,0.540073097,0.604821861,0.643489659
121.1291691,13.96249951,0.564596117,0.713522971,0.75860548,0.934268177,1.111315012,1.353828549,1.357787967,1.848586798,1.894327283
121.1333357,13.96249951,0.668144464,0.866601169,0.89294517,1.044310451,1.259680986,1.627952695,1.701287031,2.207451582,2.098918438
121.1375024,13.96249951,0.7575261,0.975417018,1.070834637,1.168015242,1.499864697,1.72672081,1.821143389,2.270003557,2.367548704
121.1416691,13.96249951,1.367641211,1.634928703,1.837229848,2.105610371,2.476028204,2.592984676,2.241693974,2.593792439,2.560657978
121.1458357,13.96249951,2.465194464,2.37165308,2.514076471,2.856877089,3.829336882,3.890739441,3.173787355,3.508268118,3.774515867
121.1500024,13.96249951,2.03136754,2.3363204,2.191872358,2.466031075,3.272446632,3.34036088,3.057134151,3.391483068,3.907440901
121.1541691,13.96249951,1.292173147,1.770413995,1.566992521,1.806271315,2.383053303,2.458317518,2.486433268,2.808507919,3.216273069
121.1583357,13.96249951,1.742928505,2.209522724,2.058101892,2.033164501,2.495267391,2.99469161,2.573766708,2.80604434,3.265337467
121.1625024,13.96249951,3.413702011,3.625720739,3.611445427,3.98912096,5.92340374,6.515450001,5.020899296,5.680508137,5.6547966
121.1666691,13.96249951,3.947080374,4.848274231,5.148134232,5.641840935,7.958493233,9.645291328,8.241346359,8.923323631,10.97343063
121.1708357,13.96249951,4.125454903,4.873431206,4.985602856,5.482584953,6.989624023,8.517189026,7.429813862,7.872731686,10.08167458
121.1750024,13.96249951,4.522298336,5.155156136,5.017617226,5.062983513,7.049386501,7.583012581,6.580867767,6.069107533,7.744118214
121.1791691,13.96249951,3.184653759,4.469558716,4.628859997,5.159665585,7.09735918,7.580043793,7.228354931,6.908911228,7.93456459
121.1833357,13.96249951,2.613221169,3.466897011,3.5232687,3.982390881,5.595142365,6.680510044,6.276266575,6.128759384,6.912740231
121.1875024,13.96249951,3.586173296,3.866029501,3.27398324,3.524485111,5.431601524,7.761038303,6.61100769,5.930234432,6.166069031
121.1916691,13.96249951,3.503802538,3.720515251,2.863787889,3.068841934,4.609017372,7.79493618,6.872254848,5.672929287,6.199445248
121.1958357,13.96249951,1.539113641,2.105013847,2.174742699,2.313469648,3.134391785,3.993718863,3.932034731,3.380609512,4.495051861
121.2000024,13.96249951,0.880887628,1.07219708,1.120576978,1.567138553,1.980611324,2.025802374,2.284706831,2.421992064,2.480982542
121.2041691,13.96249951,0.640172362,0.781686783,0.75795418,1.078512669,1.478953362,1.496165514,1.591716409,1.849296451,2.081661224
121.2083357,13.96249951,0.742111802,0.87633127,0.848562896,1.068751693,1.397164464,1.508651137,1.525487781,1.72256279,1.933622956
121.2125024,13.96249951,0.769649923,0.870630443,0.803894341,1.005507946,1.265874505,1.520346761,1.538109064,1.810676575,2.05223012
121.2166691,13.96249951,0.469034404,0.564656019,0.555796087,0.790874302,0.934960246,1.038676143,1.174054146,1.373325109,1.681099653
121.2208357,13.96249951,0.279160738,0.390284657,0.350972086,0.61390084,0.658280611,0.733094394,0.834417343,0.997291207,1.132840157
121.2250024,13.96249951,0.242390588,0.337563008,0.322188556,0.571556926,0.603712082,0.649918079,0.723715842,0.850701034,0.910265446
121.2291691,13.96249951,0.217815414,0.320141375,0.274895251,0.514112115,0.57144618,0.577636898,0.652472556,0.818734884,0.836957753
121.2333357,13.96249951,0.209304586,0.298560798,0.250769824,0.458069056,0.523950636,0.527574062,0.601699293,0.749786735,0.780389607
121.2375024,13.96249951,0.210817352,0.2778292,0.200242132,0.457600921,0.531356394,0.481599003,0.56859374,0.738844156,0.746620476
121.2416691,13.96249951,0.200115249,0.25839752,0.19736433,0.438353062,0.507236779,0.45250684,0.558638453,0.677640021,0.696351886
121.2458357,13.96249951,0.164933279,0.216980636,0.21118395,0.407665968,0.484522194,0.419365257,0.551640451,0.62567395,0.666083217
121.0750024,13.95833285,0.168308437,0.217189997,0.176110774,0.355561197,0.385596007,0.358577669,0.459528148,0.552912056,0.665176332
121.0791691,13.95833285,0.182750642,0.223534837,0.177848056,0.391466439,0.380717307,0.373412311,0.549556315,0.660158694,0.794713557
121.0833357,13.95833285,0.185414329,0.211624742,0.145658255,0.370191902,0.366667539,0.357650638,0.449400067,0.618550658,0.651828587
121.0875024,13.95833285,0.190084741,0.225235611,0.17597191,0.393561304,0.38874945,0.371545643,0.407962084,0.596308112,0.559181035
121.0916691,13.95833285,0.223796159,0.306113005,0.23331584,0.428249151,0.443507016,0.414563268,0.465959936,0.623669982,0.562717736
121.0958357,13.95833285,0.275101602,0.235052362,0.281345636,0.461816102,0.450149298,0.439176172,0.482636213,0.64638418,0.632089853
121.1000024,13.95833285,0.281379938,0.282173276,0.3221834,0.501211226,0.541513622,0.494606614,0.546965837,0.710698485,0.694777548
121.1041691,13.95833285,0.588191152,0.665017903,0.589206576,0.736527979,0.787132084,0.8444888,0.962195814,1.085553527,0.966290891
121.1083357,13.95833285,1.628502846,1.854961276,1.759495974,1.49636972,1.842651844,2.143680573,1.985521317,2.010810614,2.470937252
121.1250024,13.95833285,0.770059049,0.910670459,0.950986624,1.102319002,1.243750215,1.42355597,1.515778065,1.934363723,2.529203415
121.1291691,13.95833285,0.797133446,0.977983177,0.971951544,1.116602778,1.268730044,1.493077993,1.573012829,1.955909848,2.149503708
121.1333357,13.95833285,1.151081204,1.4286201,1.378567696,1.413315415,1.714097023,2.09326005,2.209136963,2.602626562,2.424566269
121.1375024,13.95833285,1.121516109,1.299943924,1.328988671,1.412614226,1.671293616,1.999022126,1.994853258,2.492473125,2.557346106
121.1416691,13.95833285,1.769966483,1.995882154,2.371863365,2.629282475,3.701453924,3.572580338,3.01891923,2.736755848,2.972485065
121.1458357,13.95833285,4.128648758,4.503830433,4.602871418,4.983806133,7.42716217,8.347068787,6.409320831,7.080489159,6.059583187
121.1500024,13.95833285,4.007651329,4.774541855,4.621246815,5.173867226,6.600680828,7.805579185,6.682261944,7.398751736,7.801386356
121.1541691,13.95833285,2.413043499,2.900770187,3.196659565,3.198806524,3.734290838,4.307760715,4.296733856,5.381496429,5.269747734
121.1583357,13.95833285,4.698541641,4.752789021,4.656359196,4.134596825,3.607831478,5.835314751,4.704613209,5.033802032,4.026507854
121.1625024,13.95833285,10.25097942,8.613863945,9.100357056,8.342591286,8.908493996,10.2620821,7.730674267,9.298657417,9.127048492
121.1666691,13.95833285,8.943078995,7.635103703,7.846866608,7.574938774,9.243800163,10.769104,9.769571304,12.34615707,14.34608459
121.1708357,13.95833285,4.336083889,4.535405636,4.445785522,4.71680069,5.27239275,6.902951241,6.452025414,7.921860218,9.336399078
121.1750024,13.95833285,3.361324549,4.080962181,4.129495144,3.913360357,4.609793663,5.159230709,4.687740326,4.380871296,5.875946999
121.1791691,13.95833285,2.751344442,4.153848171,3.978099108,3.775808811,4.517917633,4.692593575,4.876059532,4.659105301,5.779124737
121.1833357,13.95833285,2.146986246,3.028958559,3.172990084,3.129841089,4.009158134,4.788792133,4.868144989,4.706954956,5.642570496
121.1875024,13.95833285,2.629075289,2.66495347,2.485013723,2.849896193,4.037186623,5.649171352,5.319008827,4.731888294,5.514533043
121.1916691,13.95833285,2.651520491,2.515072346,2.172344208,2.673532486,3.803773403,5.601614475,5.500582695,4.336039066,5.644936562
121.1958357,13.95833285,1.307808876,1.582944512,2.074965,2.539683342,3.247294664,4.201122284,3.804723263,3.546817064,4.212074757
121.2000024,13.95833285,1.050046921,1.324921131,1.358345032,1.958014369,2.332964182,2.645118475,2.749470949,2.770437002,2.783160925
121.2041691,13.95833285,1.040470243,1.185454607,1.160110116,1.361632586,1.991930723,2.157321453,2.173134565,2.353435278,2.511139393
121.2083357,13.95833285,0.97982192,1.045497656,1.01980722,1.269391537,1.748701811,1.83032918,1.876374125,2.068036556,2.342581987
121.2125024,13.95833285,0.877500892,0.917260349,0.877839804,1.173929453,1.450351834,1.64447391,1.6765728,1.802749515,2.053879976
121.2166691,13.95833285,0.487349212,0.556293249,0.574238896,0.866181076,0.995818496,1.152029157,1.238056421,1.33149755,1.622086287
121.2208357,13.95833285,0.279627383,0.396085173,0.330202371,0.631046653,0.666884482,0.751004398,0.888325334,0.965533614,1.068250179
121.2250024,13.95833285,0.245506838,0.332906932,0.31829226,0.54519558,0.62178421,0.65347594,0.781967342,0.86402154,0.936922669
121.2291691,13.95833285,0.222604066,0.320238203,0.286762178,0.495490223,0.584706783,0.594307303,0.686823666,0.817276478,0.823707759
121.2333357,13.95833285,0.219964698,0.292930335,0.235145643,0.481360584,0.532329321,0.559139311,0.607948244,0.790920496,0.766251981
121.2375024,13.95833285,0.193799719,0.264467508,0.213117182,0.464245468,0.530713022,0.510069847,0.600521266,0.754712343,0.722423434
121.2416691,13.95833285,0.177717507,0.240831062,0.200311452,0.423505902,0.506748915,0.460605472,0.556349516,0.708965302,0.66915828
121.0750024,13.95416618,0.171882346,0.232629687,0.175000295,0.363368839,0.375585884,0.38306886,0.480888605,0.522829235,0.626922846
121.0791691,13.95416618,0.221440896,0.272736788,0.208686993,0.415519983,0.429690093,0.456077576,0.572068334,0.636487007,0.748121858
121.0833357,13.95416618,0.203121781,0.250808895,0.218283236,0.418977141,0.447916806,0.457728118,0.539061069,0.6448524,0.749695301
121.0875024,13.95416618,0.189840525,0.217710972,0.205894962,0.424921334,0.422410518,0.410262972,0.467479289,0.6358248,0.664018571
121.0916691,13.95416618,0.225622654,0.228560895,0.237269595,0.435934871,0.445953667,0.419988334,0.473451167,0.645724893,0.608284473
121.0958357,13.95416618,0.258514196,0.245200247,0.27013728,0.467452824,0.450138301,0.463955104,0.506426632,0.6887936,0.663530052
121.1000024,13.95416618,0.27610001,0.274000496,0.320529073,0.501573026,0.523562849,0.516775072,0.545912147,0.742555976,0.714519024
121.1041691,13.95416618,0.378144979,0.465997905,0.417589277,0.590077221,0.66891396,0.678825319,0.710803688,0.908098459,0.778980553
121.1083357,13.95416618,1.189499497,1.049386978,1.189818144,0.981071949,1.238581538,1.36992383,1.43677032,1.388571143,1.539929748
121.1250024,13.95416618,1.123674273,1.079011559,1.137731433,1.230397224,1.417631745,1.427657723,1.59239006,1.876878142,2.245711803
121.1291691,13.95416618,1.708456755,1.605527639,1.581334591,1.455785394,1.700423717,1.912590146,2.128057957,2.543241024,2.738126993
121.1333357,13.95416618,1.903116822,2.037475824,1.974709392,2.014913559,2.242689848,2.739952326,2.802589655,3.956469774,3.606280088
121.1375024,13.95416618,1.740834951,1.921502233,1.891281486,1.988569975,2.323686838,2.880975723,2.808158398,3.50325036,3.607441187
121.1416691,13.95416618,1.745089054,2.411987782,2.656043291,3.110705614,5.054825306,4.259339333,4.159893036,4.212137699,4.263247013
121.1458357,13.95416618,3.533292055,4.909312248,4.945549011,6.348252296,8.689664841,10.09881115,8.755918503,8.757540703,7.791619778
121.1500024,13.95416618,3.972524405,4.822453499,5.073362827,6.203589439,7.55189991,9.508750916,8.388586044,9.811645508,10.15134811
121.1541691,13.95416618,3.77715683,4.105486393,4.271299362,4.62048769,5.479904652,5.854935169,6.37318325,7.678566456,8.436513901
121.1583357,13.95416618,7.918621063,8.401806831,7.674988747,6.807067871,9.186376572,9.530912399,9.04487896,10.70539951,9.808678627
121.1625024,13.95416618,15.88586521,14.99525928,12.90886784,11.78462505,14.94024754,15.89834976,16.11123085,16.4203968,19.30042648
121.1666691,13.95416618,12.30411148,9.813217163,9.70229435,8.703626633,11.82030392,12.6716547,14.77079296,15.66503716,19.62208748
121.1708357,13.95416618,4.721021652,4.565905094,4.297132015,4.682549,5.587995529,6.401416302,7.378342628,8.726345062,9.406867981
121.1750024,13.95416618,2.592928648,2.974072218,3.027211428,2.987461567,4.022234917,4.337963104,4.964882851,4.918244839,5.720293999
121.1791691,13.95416618,2.419134617,3.032426596,2.768915892,2.831213713,3.743619204,4.118977547,4.416572571,4.414021015,5.30573988
121.1833357,13.95416618,2.061757803,2.548577547,2.535818815,3.025058985,3.865400553,4.561666965,4.790511131,4.660312653,5.232475758
121.1875024,13.95416618,1.465999246,1.702290893,1.984759927,2.681252718,3.351058483,3.877216101,4.004542828,4.020308495,4.930509567
121.1916691,13.95416618,1.152820945,1.320545077,1.41072619,2.026454449,2.473212481,2.895807266,2.897525549,2.678365946,3.582163572
121.1958357,13.95416618,0.894594193,1.198071003,1.32197535,1.546374083,2.20893693,2.521572828,2.489670277,2.229119301,2.744353056
121.2000024,13.95416618,1.168854713,1.440814376,1.310720444,1.498541117,1.962341785,2.346938133,2.362698317,2.085688591,2.323061228
121.2041691,13.95416618,1.35133791,1.563721061,1.318989754,1.457082987,2.053671122,2.340241671,2.263662815,2.171989918,2.592811108
121.2083357,13.95416618,0.936204493,0.972599506,0.992648244,1.1957798,1.642629862,1.680505633,1.765639186,1.738116741,2.206102133
121.2125024,13.95416618,0.682339907,0.741847932,0.756667852,1.134707093,1.191814423,1.31660831,1.424885035,1.419002295,1.647265792
121.2166691,13.95416618,0.412209719,0.516035259,0.569205701,0.828095198,0.887315631,1.031403422,1.093766093,1.184322,1.33193624
121.2208357,13.95416618,0.275681317,0.36439088,0.345536977,0.650026202,0.692262352,0.748853087,0.869777977,0.93659097,1.048445106
121.2250024,13.95416618,0.24590914,0.306152523,0.306221694,0.540912688,0.627911925,0.645219088,0.759375811,0.819910705,0.954277694
121.2291691,13.95416618,0.213892758,0.307361186,0.282845438,0.495831221,0.576504827,0.578624487,0.695895851,0.777237356,0.833556175
121.2333357,13.95416618,0.200085387,0.273129433,0.248898581,0.480512023,0.548555613,0.551753998,0.631056964,0.73504287,0.732422829
121.2375024,13.95416618,0.175695941,0.243369684,0.214416265,0.451968193,0.505075037,0.538113117,0.591268957,0.676460683,0.708153248
121.2416691,13.95416618,0.178867891,0.233410284,0.209155336,0.385934561,0.500295043,0.471296161,0.58528173,0.672717035,0.660036206
121.0708357,13.94999951,0.157320723,0.170991182,0.115885139,0.345868647,0.334070563,0.281691074,0.426982284,0.459076047,0.491389841
121.0750024,13.94999951,0.179107055,0.211372942,0.187150419,0.377684683,0.353893578,0.329159796,0.441268623,0.491660595,0.533682764
121.0791691,13.94999951,0.224703446,0.28687188,0.304770589,0.436540633,0.438157409,0.470573246,0.544247627,0.595713198,0.653870463
121.0833357,13.94999951,0.238569796,0.315886796,0.339961797,0.49432373,0.518574476,0.527146935,0.573529124,0.673358023,0.792130768
121.0875024,13.94999951,0.269174576,0.290845543,0.280374438,0.478630692,0.494104236,0.457987696,0.542660177,0.677779913,0.701281309
121.0916691,13.94999951,0.303449512,0.28754124,0.301906109,0.521725178,0.595745504,0.486400604,0.53481555,0.722223818,0.657606542
121.0958357,13.94999951,0.324654788,0.309376001,0.322913557,0.554596663,0.551415443,0.514081955,0.541158915,0.774641812,0.719060302
121.1000024,13.94999951,0.326022059,0.312867254,0.324820131,0.51930505,0.533830345,0.521971583,0.575599492,0.785349786,0.76971966
121.1041691,13.94999951,0.418999076,0.463155389,0.463207573,0.584043264,0.639877141,0.589400053,0.665316045,0.887186587,0.905190349
121.1083357,13.94999951,0.721964419,0.722939253,0.773339331,0.90002054,0.983623266,0.997861266,0.998813212,1.33240664,1.329854846
121.1250024,13.94999951,2.973767757,2.77876091,2.429239273,2.326270819,2.31351161,2.471244335,2.812879801,3.643731117,3.298101902
121.1291691,13.94999951,4.22182703,3.754734993,3.28626442,3.084165096,3.118222952,3.117683172,3.674664497,4.837225914,4.320830345
121.1333357,13.94999951,3.241871119,3.151201487,3.082813978,2.982461214,3.269777298,3.562821865,3.718908072,5.597297192,5.057896614
121.1375024,13.94999951,2.335479736,2.582059145,2.471250057,2.58043766,3.112299681,3.687810659,3.4442873,4.537474632,4.609429359
121.1416691,13.94999951,2.343358278,2.768746138,2.948689699,3.22116971,4.340207577,4.692507267,4.494807243,5.099046707,5.090740681
121.1458357,13.94999951,3.388817549,4.202722073,4.385458469,5.437941551,6.509718895,7.169721127,7.451961994,7.782896519,7.193384647
121.1500024,13.94999951,4.412238121,4.866086006,5.270259857,5.84882021,7.846396923,8.55383873,7.865886211,8.723373413,8.781399727
121.1541691,13.94999951,6.345870018,6.469184399,7.840626717,7.746840477,10.66260242,11.01546383,11.74435234,11.72422409,13.53418541
121.1583357,13.94999951,9.775132179,9.506044388,10.03806782,9.55120945,12.5459528,13.90412331,17.52439499,17.26372147,18.39962769
121.1625024,13.94999951,11.14358807,10.79822254,10.0638876,10.96474648,14.2086916,14.57009029,16.77548981,17.28968048,20.18420029
121.1666691,13.94999951,9.000581741,7.972271919,7.779211998,8.093420029,10.60574627,10.9872036,11.51074219,12.86098099,18.61051941
121.1708357,13.94999951,4.101622581,4.561532021,4.405014992,4.865634918,6.173463345,6.48335743,7.617932796,8.304368019,11.00175476
121.1750024,13.94999951,2.835783482,3.163426876,3.029625416,3.344470739,4.039778233,4.787135601,5.348688126,5.29221487,6.231683254
121.1791691,13.94999951,2.197180271,2.439694881,2.351234674,2.699930191,3.362365723,4.358186722,4.580708504,4.478190899,4.864618778
121.1833357,13.94999951,1.755873799,1.927848101,1.99240768,2.722599745,3.826068401,4.910267353,5.130536079,4.355784893,4.687639713
121.1875024,13.94999951,1.151851535,1.221728444,1.552287579,2.26308918,3.035900831,3.82426548,3.769753933,3.429690361,4.140175343
121.1916691,13.94999951,0.871575296,1.022720814,1.062487483,1.679739714,1.821466446,2.092823982,2.269346476,2.213803053,2.753476381
121.1958357,13.94999951,0.903959215,1.089884043,1.102571607,1.293828249,1.712142587,1.837010264,1.95242691,1.946382046,2.222287655
121.2000024,13.94999951,1.017612934,1.28113234,1.129523873,1.22404778,1.596383452,1.658378124,1.789326429,1.759171486,2.099529266
121.2041691,13.94999951,1.038783193,1.148714185,0.920444608,1.194697738,1.46804142,1.547994494,1.6534729,1.74015069,2.03760004
121.2083357,13.94999951,0.654781222,0.755915701,0.737008989,0.950486779,1.170889258,1.230582118,1.287755132,1.429709315,1.670923948
121.2125024,13.94999951,0.591879964,0.698374152,0.695834219,0.914302528,1.049380898,1.018994093,1.160073519,1.173947692,1.318892241
121.2166691,13.94999951,0.480934292,0.534491777,0.540574312,0.743150115,0.800590515,0.871969104,0.97502017,1.055676937,1.079197288
121.2208357,13.94999951,0.260941803,0.354507565,0.318697214,0.608817041,0.603017986,0.636090219,0.777926147,0.874255955,0.951017618
121.2250024,13.94999951,0.222074285,0.294786543,0.285273224,0.525536597,0.560012102,0.569291532,0.676157951,0.757177234,0.85341239
121.2291691,13.94999951,0.204115346,0.259885728,0.268435746,0.50498575,0.551885962,0.544538021,0.649495244,0.737585664,0.79871726
121.2333357,13.94999951,0.174980685,0.250905305,0.23593688,0.492019475,0.50264287,0.519838035,0.582136333,0.683731377,0.72115171
121.2375024,13.94999951,0.174282268,0.232826859,0.22571227,0.43341735,0.465196431,0.508648276,0.552300453,0.669283092,0.685855746
121.2416691,13.94999951,0.154335544,0.232444808,0.196830019,0.398442686,0.458260626,0.458657116,0.56102252,0.672604978,0.666166186
121.0708357,13.94583284,0.156367749,0.171936959,0.129816115,0.338475913,0.353189766,0.274278581,0.427519262,0.472714752,0.519865632
121.0750024,13.94583284,0.177179411,0.223302498,0.167039782,0.389145911,0.363675177,0.317331523,0.430253804,0.543502212,0.526311457
121.0791691,13.94583284,0.230082393,0.288434952,0.276126921,0.440119773,0.448676109,0.44018811,0.510734916,0.649877727,0.654097021
121.0833357,13.94583284,0.265327722,0.329282969,0.33946225,0.485045493,0.521330357,0.519508183,0.58615011,0.74196732,0.798723817
121.0875024,13.94583284,0.272825837,0.297355503,0.297548354,0.49113214,0.493077546,0.448764086,0.543748498,0.68208611,0.710071445
121.0916691,13.94583284,0.344891459,0.358690768,0.357325345,0.545299768,0.630473316,0.516571701,0.547776341,0.750689626,0.713520586
121.0958357,13.94583284,0.392001987,0.44170174,0.464776516,0.638727129,0.746431828,0.643143594,0.62833637,0.863220572,0.854861498
121.1000024,13.94583284,0.447153807,0.454936564,0.460256159,0.639381826,0.697229147,0.642228663,0.686703086,0.858722329,0.922927976
121.1041691,13.94583284,0.760056496,0.737423003,0.684913337,0.78953582,1.001620293,0.867010891,0.828213334,1.113636136,1.116451621
121.1083357,13.94583284,1.473580122,1.396020293,1.35156548,1.310092211,1.629592776,1.392226934,1.538127422,2.095255613,1.753176332
121.1125024,13.94583284,1.957945228,1.856765628,1.971308351,1.748639345,2.149109602,2.093510628,2.310390711,2.468141794,2.880607128
121.1208357,13.94583284,3.100215197,3.200777769,2.886338711,2.552272797,2.62745738,3.073704243,3.372395515,4.148609161,3.780542135
121.1250024,13.94583284,5.355356693,5.511761189,5.042009354,4.38858366,4.121179104,4.253551006,4.650357246,5.919577122,4.949357986
121.1291691,13.94583284,6.497964382,6.120145798,5.660773754,5.081527233,5.232881069,5.860528946,6.287546158,8.34594059,6.691977024
121.1333357,13.94583284,4.807766914,6.218082428,5.812964439,4.992112637,6.639628887,7.132672787,7.027628899,9.226356506,8.633073807
121.1375024,13.94583284,4.315933704,6.793065548,6.429165363,5.61826992,6.916158199,7.555364609,7.031980991,8.531339645,9.669478416
121.1416691,13.94583284,4.407182693,5.693858147,5.130321503,5.028719902,5.673146248,6.121936798,6.330414772,7.91769743,8.572921753
121.1458357,13.94583284,6.027346611,6.359801769,6.509789467,4.992124557,6.579896927,6.552831173,6.510711193,8.415699959,8.554059029
121.1500024,13.94583284,10.02001858,10.25324917,10.98243523,9.121862411,11.35463333,13.00927639,11.83177471,14.61116028,14.31930828
121.1541691,13.94583284,13.4314785,13.08607197,14.49322224,13.89086723,18.41984558,19.85671997,18.35284615,21.00622559,22.22886658
121.1583357,13.94583284,12.68499374,13.38110733,12.42979717,13.20184517,16.88075829,18.46660423,19.025877,19.56923103,22.92849159
121.1625024,13.94583284,10.54903221,11.32210636,9.702728271,10.97975826,13.30728912,13.62180996,14.91372871,15.81912136,18.10504913
121.1666691,13.94583284,7.906982422,7.932200432,8.229223251,7.840370178,9.592798233,11.06618309,11.19996071,13.14564419,16.15622711
121.1708357,13.94583284,5.191482544,5.314100742,5.17381525,5.286622524,7.125650406,7.109601021,7.738489151,8.7155056,10.89701939
121.1750024,13.94583284,3.687030315,3.66035676,3.471301079,3.537244558,4.439307213,4.767947197,5.254734993,5.673371792,6.365033627
121.1791691,13.94583284,2.449622869,2.773944378,2.713862419,2.778726816,3.706405878,4.084276199,4.303070068,4.361500263,4.767397404
121.1833357,13.94583284,1.592107296,1.683717489,1.668850899,2.116644144,2.793542385,3.54546237,3.959698915,3.553526878,3.961878538
121.1875024,13.94583284,0.944979548,1.038347363,1.021463633,1.600076556,2.092094898,2.605704308,2.859740734,2.695516825,3.427274704
121.1916691,13.94583284,0.950615406,1.076463938,1.052138329,1.569614887,1.902457714,2.087306261,2.173153877,2.263777733,3.009367704
121.1958357,13.94583284,1.0548141,1.258561015,1.309412718,1.502053142,1.95575726,2.114324331,2.212268114,2.232321739,2.846007824
121.2000024,13.94583284,0.810816288,1.042439342,1.068131447,1.257435083,1.493677497,1.446261048,1.673889518,1.811502576,2.33151412
121.2041691,13.94583284,0.616433144,0.748497903,0.701670527,0.993572235,1.008386374,1.10605526,1.278193474,1.317908645,1.531625152
121.2083357,13.94583284,0.673581183,0.725043774,0.630716026,0.856164098,1.008399487,1.035828233,1.101442695,1.241409421,1.393898249
121.2125024,13.94583284,0.847498238,0.823194623,0.678928375,0.832704365,1.166975498,0.985726595,1.036908984,1.185681701,1.350710392
121.2166691,13.94583284,0.620016515,0.636331677,0.47955516,0.732440889,0.907766104,0.783695042,0.898714781,1.007877827,1.096793175
